Nomor Identitias,Nama Stasiun,Merek Mesin,Jenis Konektor,Status Konektor,Status Instalasi,Port,Harga (Rp)
01.POSO.00.5106.011,SPKLU PAHDI SPECIALTY COFFEE,SINO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.PPOO.00.3314.007,Rest Area KM 519 B Ruas Solo-Ngawi,Delta,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.5311.001,SPKLU MAMULI SUMBA,Proteksindo,CCS2,,Beroperasi,2,2466.78
01.POSO.00.5311.001,SPKLU MAMULI SUMBA,Proteksindo,CHAdeMO,,Beroperasi,3,2466.78
01.POSO.00.5103.044,SPKLU GOR DALUNG,SINO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.5311.002,SPKLU PLN UP3 SUMBA,Delta,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.7202.002,SPKLU PLN ULP TENTENA,CHARGECORE,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.7505.001,SPKLU PLN ULP KWANDANG,CHARGECORE,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.7102.002,SPKLU PLN NUSANTARA POWER TONDANO,CHARGECORE,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.7501.001,SPKLU PLN ULP LIMBOTO,CHARGECORE,CCS2,finishing,Beroperasi,1,2466.78
01.POSO.00.7501.002,SPKLU PLN ULP TELAGA,CHARGECORE,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.7108.002,SPKLU PLN ULP BOLMUT 2,CHARGECORE,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.7107.001,SPKLU PLN ULP RATAHAN,CHARGECORE,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.8101.002,SPKLU PLN ULP MASOHI,Proteksindo,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.5108.008,SPKLU KANTOR PLN TAMBLANG,SINO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.8102.001,SPKLU PLN UP3 Tual,Proteksindo,CCS2,finishing,Beroperasi,1,2466.78
01.POSO.00.8203.002,SPKLU PLN KP MALIFUT,Proteksindo,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.5301.002,SPKLU TAKARI,Delta,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.5311.001,SPKLU MAMULI SUMBA,Proteksindo,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.5310.001,SPKLU PLN ULP RUTENG,Delta,AC (Tipe 2),finishing,Beroperasi,2,2466.78
01.POSO.00.5303.002,SPKLU WINI,Delta,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.5311.003,SPKLU PLN KANTOR JAGA MELOLO,Delta,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.5107.007,SPKLU KANTOR JAGA PLN MANGGIS,TEISON,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.5106.009,SPKLU KANTOR JAGA PLN SUSUT,CHARGERCORE,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.5171.036,SPKLU KELURAHAN SERANGAN,SINO,AC (Tipe 2),finishing,Beroperasi,1,2466.78
,The East 22 kW (2),WEEYU/ INJET,AC (Tipe 2),available,Beroperasi,1,
01.POSO.00.5171.043,SPKLU DITLANTAS POLDA BALI,PHIHONG,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.5171.045,SPKLU DITLANTAS POLDA BALI,PHIHONG,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.5103.047,SPKLU YONIF RAIDER 900,PHIHONG,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.3322.001,SPKLU PLN ULP UNGARAN,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.5101.008,SPKLU RUMAH MAKAN BIDADARI,TEISON,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.3203.009,SPKLU PLN ULP CIPANAS,DELTA,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3504.002,SPKLU PLN ULP TULUNGAGUNG,Proteksindo DC EVDX-40,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.3175.057,SPKLU PUSZIAD,CHARGECORE,AC (Tipe 2),charging,Beroperasi,1,2466.78
01.POSO.00.1171.003,SPKLU UID ACEH,Teison,CCS2,available,Beroperasi,2,2466.78
,Wisma Mulia 50 kW DC Charger,DELTA,CCS2,,Beroperasi,2,
01.POSO.00.5101.009,SPKLU YEH LEH,SINO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1173.002,SPKLU PLN UP3 LHOKSEUMAWE,Teison,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.1171.003,SPKLU UID ACEH,Teison,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.1174.003,SPKLU PLN UP3 LANGSA,Teison,CCS2,available,Beroperasi,2,2466.78
04.ROSO.00.3175.004,SPKLU Suvarna Jakarta Golf Club,IOC Charger,AC (Tipe 2),finishing,Beroperasi,1,
01.POSO.00.1105.003,SPKLU UP3 MEULABOH,Teison,CCS2,,Beroperasi,2,2466.78
01.POSO.00.1173.002,SPKLU PLN UP3 LHOKSEUMAWE,Teison,CCS2,,Beroperasi,2,2466.78
01.POSO.00.1174.002,SPKLU PLN UP3 LANGSA,HIMEL AC EV Charger,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.5171.042,SPKLU DITLANTAS POLDA BALI,PHIHONG,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.PPOO.00.3174.067,SPKLU EVCITY PLN PUSAT,EV CITY,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.3174.029,SPKLU PLN UP3 LENTENG AGUNG,Autel,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.3571.002,SPKLU PLN UP3 KEDIRI,Autel MaxiCharger DC Compact,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.5171.041,SPKLU TRANS STUDIO MALL BALI,SINO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.5171.040,SPKLU TRANS STUDIO MALL BALI,SINO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.5107.009,SPKLU YEH MALET,PHIHONG,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3277.003,SPKLU PLN UP3 CIMAHI,DELTA,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3603.047,SPKLU Flavor Bliss Suvarna Sutera,CHARGECORE,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.5103.043,SPKLU DEWI SRI III,SINO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.PPOO.00.3174.060,SPKLU BBG Plaza Mandiri,Delta,CCS2,available,Beroperasi,2,10000
01.POSO.00.3603.053,SPKLU ALOHA PIK 2,TEISON,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.5171.039,SPKLU TRANS STUDIO MALL BALI,SINO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1174.003,SPKLU PLN UP3 LANGSA,Teison,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.1105.003,SPKLU UP3 MEULABOH,Teison,CCS2,finishing,Beroperasi,1,2466.78
01.POSO.00.1107.002,SPKLU PLN UP3 SIGLI,Teison,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1104.001,SPKLU PLN ULP TAKENGON,Teison,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1175.002,SPKLU PLN UP3 SUBULUSSALAM,Teison,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.3212.008,SPKLU REST AREA KM 130 A RUAS CIPALI,ABB,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3604.003,SPKLU Mobile Anyer,DELTA,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.1110.001,SPKLU PLN ULP RIMO,Teison,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1103.001,SPKLU PLN ULP IDI,HIMEL AC EV Charger,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1116.001,SPKLU PLN ULP KUALA SIMPANG,Teison,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1102.001,SPKLU PLN ULP KUTACANE,Teison,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1106.001,SPKLU PLN ULP JANTHO,Teison,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1172.001,SPKLU PLN ULP SABANG,Teison,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1109.001,SPKLU PLN ULP SINABANG,Teison,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6104.004,SPKLU ULP Ketapang Kota,CS ENERGY,AC (Tipe 2),charging,Beroperasi,1,2466.78
01.POSO.00.3576.002,SPKLU PLN UP3 MOJOKERTO,Proteksindo DC EVDX-40,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.3672.004,SPKLU PELABUHAN MERAK,SINO,CCS2,available,Beroperasi,2,2466.78
08.ROSO.00.3175.005,SPKLU Perintis Kemerdekaan,Daeyoung Chaevi,CCS2,available,Beroperasi,1,
01.POSO.00.3275.015,SPKLU REST AREA KM 19 A RUAS JAKARTA - CIKAMPEK,PROTEKSINDO,CCS2,charging,Beroperasi,2,2466.78
01.POSO.00.3525.010,SPKLU REST AREA KM 726 B Ruas Tol Surabaya - Mojokerto,CS DC Charger,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.6108.002,SPKLU PLN Kantor Jaga Senakin,CS ENERGY,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6171.011,SPKLU MITRA ANDA,CS ENERGY,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6106.001,SPKLU PLN ULP PUTUSSIBAU,CS ENERGY,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.6172.004,SPKLU DBROTHERS,CS ENERGY,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6105.001,SPKLU PLN ULP SINTANG,CS ENERGY,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.3173.045,SPKLU West Hub,SINO,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.3215.031,SPKLU REST AREA KM 57 A RUAS JAKARTA - CIKAMPEK,CS AC Charger,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.5271.017,SPKLU GOLDEN PALACE HOTEL,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.5271.014,SPKLU PLN UP3 MATARAM,Delta,CHAdeMO,available,Beroperasi,1,2466.78
01.POSO.00.6171.010,SPKLU GOLDEN TULIP,CS ENERGY,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6171.012,SPKLU HOTEL BORNEO PONTIANAK,CS ENERGY,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.5202.003,SPKLU PLN ULP PRAYA,Chargecore,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3174.049,SPKLU PLN UP3 Bulungan,Delta,CCS2,available,Beroperasi,1,10000
01.POSO.00.3276.006,SPKLU PLN ULP DEPOK KOTA,DELTA,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.5271.015,SPKLU SASAKU LOMBOK,Chargecore,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.5271.014,SPKLU PLN UP3 MATARAM,Delta,CCS2,,Beroperasi,1,2466.78
01.POSO.00.5271.014,SPKLU PLN UP3 MATARAM,Delta,AC (Tipe 2),,Beroperasi,1,2466.78
01.POSO.00.5204.005,SPKLU PLN ULP EMPANG,Autel,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.5271.016,SPKLU KANTOR ESDM PROVINSI NTB,Chargecore,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.5206.004,SPKLU PLN ULP SAPE,Chargecore,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.5206.005,SPKLU PLN KP BOLO,Chargecore,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.5206.006,SPKLU PLN KP SORIUTU,Chargecore,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.5271.018,SPKLU MVP GRAND NATURA,Delta,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.5204.007,SPKLU PLN PLTD LABUHAN,Autel,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6112.006,SPKLU PLN KANTOR JAGA KUALA DUA,CS ENERGY,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.5271.019,SPKLU TRANSMART MATARAM,Chargecore,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6171.009,SPKLU PLN ULP SIANTAN,CS ENERGY,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6103.004,SPKLU PLN ULP SANGGAU KOTA,CS ENERGY,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6106.002,SPKLU KANTOR JAGA TEPUAI,CS ENERGY,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6107.003,SPKLU KJ SELUAS,CS ENERGY,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6101.002,SPKLU KJ SAJINGAN,CS ENERGY,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6111.001,SPKLU PLN ULP SUKADANA,CS ENERGY,CCS2,finishing,Beroperasi,1,2466.78
01.POSO.00.6104.005,SPKLU PLN ULP SANDAI KANTOR JAGA NANGA TAYAP,CS ENERGY,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6111.002,SPKLU PLN ULP SUKADANA KANTOR JAGA SIDUK,CS ENERGY,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6101.003,SPKLU PLN ULP SAMBAS,CS ENERGY,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6108.001,SPKLU PLN Kantor ULP Ngabang,CS ENERGY,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6101.004,SPKLU PLN ULP SEKURA,CS ENERGY,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6105.001,SPKLU PLN ULP SINTANG,CS ENERGY,CCS2,finishing,Beroperasi,1,2466.78
01.POSO.00.6172.003,SPKLU HOTEL MAHKOTA SINGKAWANG,CS ENERGY,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6171.013,SPKLU FKIP UTAN,CS ENERGY,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6112.007,SPKLU Borneo Business Icon,CS ENERGY,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1207.007,SPKLU WING HUB KUALANAMU,EV Power 60 DC,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.1271.023,SPKLU PLN GRAND MERCURE MEDAN,Teison 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1271.020,SPKLU HOTEL EMERALD MEDAN,Teison 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1223.002,SPKLU PLN ULP AEK KANOPAN,Teison 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1671.013,SPKLU PLN S2JB Demang,TEISON,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.1571.006,SPKLU SWISS-BELHOTEL JAMBI,TEISON,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1271.027,SPKLU PLN ULP MEDAN BARU,Teison 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1273.003,SPKLU PLN UP3 SIBOLGA,Signet FC200K - 200 kW,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3603.004,SPKLU Supermall Karawaci,Delta,CCS2,charging,Beroperasi,1,2466.78
,SPKLU Utomo Charge+ Thamrin Nine UOB Plaza Basement 3,Marvel 72 B3-25A B3-25,AC (Tipe 2),finishing,Beroperasi,2,
01.POSO.00.1207.009,SPKLU PLN UP3 LUBUK PAKAM,Teison Free Standing DC Fast Charger,CCS2,available,Beroperasi,1,2466.78
05.ROSO.00.3171.045,SPKLU Utomo Charge+ Thamrin Nine UOB Plaza Basement 2,Aurora 11 B2-200,AC (Tipe 2),charging,Beroperasi,1,
01.POSO.00.1207.006,SPKLU WING HUB KUALANAMU,EV Power 60 DC,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.1271.028,SPKLU ULP MEDAN SUNGGAL,Teison 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1207.006,SPKLU WING HUB KUALANAMU,EV Power 60 DC,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.1271.025,SPKLU PLN SENTRALAND MEDAN,Teison 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1273.002,SPKLU PLN UP3 SIBOLGA,Teison 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1207.007,SPKLU WING HUB KUALANAMU,EV Power 60 DC,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.1273.003,SPKLU PLN UP3 SIBOLGA,Signet FC200K - 200 kW,CCS2,,Beroperasi,2,2466.78
01.POSO.00.1674.001,SPKLU PLN ULP PRABUMULIH,TEISON,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1705.001,SPKLU PLN ULP TAIS,SINO,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1602.009,SPKLU PLN ULP KAYU AGUNG,TEISON,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1611.001,SPKLU PLN ULP TEBING TINGGI,TEISON,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1702.001,SPKLU PLN ULP CURUP,SINO,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1271.024,SPKLU PLN ROYAL SUMATERA MEDAN,Teison Free Standing DC Fast Charger,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.1610.006,SPKLU PLN UP3 OGAN ILIR,TEISON,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1608.001,SPKLU PLN ULP MARTAPURA,SINO,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1571.007,SPKLU PLN UP3 JAMBI,TEISON,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1771.002,SPKLU PLN ULP NUSA INDAH,SINO,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1609.001,SPKLU PLN ULP MUARA DUA,SINO,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1572.001,SPKLU PLN ULP SUNGAI PENUH,SINO,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1509.001,SPKLU PLN ULP MUARA TEBO,SINO,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1706.001,SPKLU PLN ULP MUKOMUKO,TEISON,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1509.002,SPKLU PLN ULP RIMBO BUJANG,TEISON,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1703.001,SPKLU PLN ULP ARGAMAKMUR,TEISON,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1707.001,SPKLU PLN ULP MUARA AMAN,TEISON,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1701.001,SPKLU PLN ULP MANNA,TEISON,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1613.001,SPKLU PLN ULP Muratara,TEISON,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1672.001,SPKLU PLN ULP PAGAR ALAM,TEISON,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1604.002,SPKLU HOTEL SANTIKA LAHAT,TEISON,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1207.004,SPKLU SUMUT SPORT CENTRE ASTAKA,EV Power 22 AC,CCS2,finishing,Beroperasi,1,2466.78
01.POSO.00.1207.005,SPKLU WING HUB KUALANAMU,EV Power 22 AC,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1271.021,SPKLU PLN HOTEL HARPER MEDAN,Teison 22 KW,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1277.001,SPKLU PLN UP3 PADANGSIDIMPUAN,Teison 22 KW,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1277.002,SPKLU PLN UP3 PADANGSIDIMPUAN,Teison Free Standing DC Fast Charger,CCS2,finishing,Beroperasi,1,2466.78
01.POSO.00.1219.001,SPKLU PLN ULP LIMAPULUH,Teison 22 KW,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1216.001,SPKLU PLN ULP DOLOK SANGGUL,Teison 22 KW,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1222.001,SPKLU PLN ULP KOTA PINANG,Teison 22 KW,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1213.001,SPKLU PLN ULP KOTANOPAN,Teison 22 KW,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1208.005,SPKLU PLN ULP PERDAGANGAN,Teison 22 KW,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1202.001,SPKLU PLN ULP TARUTUNG,Teison 22 KW,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1207.008,SPKLU PLN HILLPARK SIBOLANGIT,Teison Free Standing DC Fast Charger,CCS2,finishing,Beroperasi,1,2466.78
01.POSO.00.1271.019,SPKLU SANTIKA MEDAN,EV Power 22 AC,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1607.001,SPKLU PLN ULP PANGKALAN BALAI,TEISON,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7371.014,SPKLU PLN ULP Mattoanging,PROTEKSINDO,CCS2,,Beroperasi,2,2466.78
01.POSO.00.7371.019,SPKLU UID SULSELRABAR,CHARGECORE,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1871.009,SPKLU ASTON LAMPUNG CITY HOTEL,TEISON,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1809.002,SPKLU HOTEL MARRIOTT RESORT LAMPUNG,TEISON,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7371.015,SPKLU UID SULSELRABAR,CHARGECORE,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.7313.001,SPKLU PLN ULP SENGKANG,CHARGECORE,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7317.001,SPKLU KANTOR PLN ULP BELOPA,CHARGECORE,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7371.017,SPKLU PLN ULP BANTAENG,CHARGECORE,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7316.001,SPKLU PLN ULP LAKAWAN,SINO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1871.017,SPKLU MALL BOEMI KEDATON,TEISON,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7371.023,SPKLU AL FAYYADH MAROS,SINO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7314.001,SPKLU PLN ULP RAPPANG,CHARGECORE,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7315.002,SPKLU PLN UP3 PINRANG,CHARGECORE,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7324.002,SPKLU PLN ULP TOMONI,SINO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7371.014,SPKLU PLN ULP Mattoanging,PROTEKSINDO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1872.001,SPKLU Taman Merdeka Kota Metro,PHIHONG,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1871.011,SPKLU PLN UID LAMPUNG,SINO,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.7602.002,SPKLU PLN UP3 MAMUJU,CHARGECORE,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7371.015,SPKLU UID SULSELRABAR,CHARGECORE,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.1207.010,SPKLU PLN UPDL TUNTUNGAN,Teison 22 KW,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1871.016,SPKLU MALL BOEMI KEDATON,TEISON,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7308.002,SPKLU PLN UP3 WATAMPONE,SINO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1803.001,SPKLU KANTOR UP3 KOTABUMI,TEISON,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1871.006,SPKLU HOTEL HOLIDAY INN LAMPUNG BUKIT RANDU,TEISON,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7307.001,SPKLU ULP SINJAI,CHARGECORE,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1871.013,SPKLU Mall Transmart Carrefour Bandar Lampung,TEISON,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1871.011,SPKLU PLN UID LAMPUNG,SINO,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.7371.021,SPKLU TRANS STUDIO MALL MAKASSAR,CHARGECORE,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7371.022,SPKLU TRANS STUDIO MALL MAKASSAR,CHARGECORE,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.1274.001,SPKLU PLN ULP TANJUNG BALAI,Teison 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7402.001,SPKLU PLN ULP UNAAHA,DELTA,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7315.003,SPKLU PLN ULP SAWITTO,CHARGECORE,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7304.001,SPKLU PLN ULP JENEPONTO,SINO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7306.001,SPKLU PLN ULP KALEBAJENG,SINO,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.7605.001,SPKLU PLN ULP MAJENE,SINO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7408.001,SPKLU PLN ULP KOLAKA UTARA,CHARGECORE,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1809.001,SPKLU HOTEL MARRIOTT RESORT LAMPUNG,TEISON,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7471.005,SPKLU ULP BENU BENUA,CHARGECORE,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.7403.001,SPKLU PLN ULP RAHA,CHARGECORE,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1278.001,SPKLU PLN UP3 NIAS GUNUNG SITOLI,Teison 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1871.014,SPKLU Mall Transmart Carrefour Bandar Lampung,TEISON,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1813.001,SPKLU KAPEL KRUI,TEISON,AC (Tipe 2),available,Beroperasi,1,2466.78
